Id_com2017,Surfbati,Surfparc,Surfcons,Maison,Appart,Pro,Divers,Cumul,Dens_cons
14001,13529,231634.29,149188.76,88,8,7,0,103,6.90401
14002,1046,33184.16,19010.65,7,0,0,0,7,3.68215
14003,1989,27863.04,21083.68,16,0,2,0,18,8.53741
14005,13341.25,297000.62,150828.41,89,2,4,0,95,6.29855
14006,7360,85240.55,76097.63,61,0,0,0,61,8.01602
14007,1073,24677.05,16500.67,6,0,0,0,6,3.63622
14009,12316,102865.35,85737.18,95,8,2,0,105,12.2467
14011,14731.5,299271.18,199825.53,83,0,4,0,87,4.3538
14012,1485,100231.13,28232.72,8,8,0,0,16,5.66718
14013,162,10906.5,3878.24,1,0,0,0,1,2.57849
14014,3894.63,35454.07,29871.59,29,5,3,0,37,12.3863
14015,5059.63,42078.6,42101.96,27,4,2,0,33,7.83811
14016,9070,227846.86,91733.9,28,1,9,0,38,4.14242
14019,2582,45165.47,45189.64,14,0,0,0,14,3.09806
14020,39114.63,304588.79,248558.38,208,17,38,0,263,10.581
14021,2321,16513.02,16524.46,17,2,3,1,23,13.9188
14022,6843.75,49838.98,49873.64,48,4,7,0,59,11.8299
14023,1016.63,15506.65,15518.06,8,0,0,0,8,5.15528
14024,11911.75,157876.29,149871.9,69,103,1,0,173,11.5432
14025,2230,29358.93,22360.45,8,0,1,0,9,4.02496
14026,10011.75,108682.99,99925.49,82,0,0,0,82,8.20611
14027,48031.38,562478.33,449443.26,347,64,12,2,425,9.45614
14030,9169,57508.42,57536.63,76,14,0,0,90,15.6422
14032,5354,253946.15,89271.35,17,0,8,0,25,2.80045
14033,4384,275450.79,98871.82,25,0,3,0,28,2.83195
14034,2267.38,45820.72,32248.15,15,0,1,0,16,4.96152
14035,15579.63,163124.05,145525.76,118,6,5,0,129,8.86441
14036,2847,33168.12,33182.4,24,0,0,0,24,7.23275
14037,4459.63,78145.75,57167.12,29,0,0,0,29,5.07285
14038,10524.5,88890.64,76506.99,85,0,1,0,86,11.2408
14039,9543.88,101904.33,97006.92,87,0,0,0,87,8.96843
14040,2937,39766.43,39790.23,8,6,2,0,16,4.02109
14041,1430,131244.55,40523.21,8,0,0,0,8,1.97418
14042,5512.38,51838.17,49049.15,40,0,2,0,42,8.56284
14044,11628,92495.73,90606.85,95,3,0,0,98,10.816
14045,1910.25,199286.2,29444.72,9,0,0,0,9,3.05658
14046,13130.5,220423.66,118733.97,66,0,3,0,69,5.81131
14047,102245,486413.73,465453.32,306,634,111,4,1055,22.6661
14049,737,19238.84,11722.99,6,0,0,0,6,5.11815
14050,1116.25,24356.7,24366.72,11,0,0,0,11,4.51435
14053,684,20222.34,12468.92,4,0,0,0,4,3.20798
14054,2177,48524.53,43425.83,14,0,0,0,14,3.22389
14055,2341,463838.2,56740.49,10,0,0,0,10,1.76241
14057,10726,105311.34,64829.51,99,2,4,0,105,16.1963
14059,2922,28187.16,21715.99,17,20,1,0,38,17.4986
14060,23406.63,125198.2,125266.92,154,46,10,0,210,16.7642
14061,83616.38,2621945.96,1355878.76,508,14,46,2,570,4.20392
14062,4939,35729.59,35751.84,45,0,1,0,46,12.8665
14063,373,8819.93,8825.16,3,0,0,0,3,3.39937
14064,2352.5,32395.58,20454.41,16,0,0,0,16,7.82227
14066,17334.13,155228.27,132907.31,169,2,2,0,173,13.0166
14068,55893,322237.34,313676.83,247,3,28,0,278,8.86262
14069,14036,151018.71,140843.42,123,0,4,0,127,9.01711
14070,2838,110762.34,50161.14,13,0,3,0,16,3.18972
14076,60911,678425.48,554634.64,189,374,25,3,591,10.6557
14077,6526,286211.08,125180.62,48,4,7,0,59,4.71319
14078,5331,80526.74,73712.8,45,0,0,0,45,6.10477
14079,18763.63,268209.25,134323.32,93,205,8,0,306,22.7809
14080,669.125,23262.03,23262.61,3,0,0,0,3,1.28962
14082,3748,53482.12,51225.08,30,0,2,0,32,6.24694
14083,5066.25,170448.81,92078.04,20,2,3,0,25,2.71509
14084,2781.13,40693.55,37974.37,22,0,0,0,22,5.79338
14085,8177,425926.63,191891.99,50,1,4,0,55,2.8662
14086,5543,212786.58,80571.69,26,0,2,0,28,3.47517
14087,929,26425.92,23353.55,5,0,1,0,6,2.5692
14088,2698,32872.89,32876.29,21,0,1,0,22,6.69175
14089,1448,15451.49,15456.76,11,0,0,0,11,7.11663
14090,6096,187974.18,50174.27,57,7,1,0,65,12.9548
14091,396,15027.81,15036.72,2,0,0,0,2,1.33008
14092,35007.5,232517.92,206560.14,152,57,44,0,253,12.2482
14093,3674,143444.89,48822.39,86,0,0,0,86,17.6149
14096,1593,44649.5,26435.04,10,0,0,0,10,3.78286
14097,3033,25521.65,25527.01,25,0,0,0,25,9.79355
14098,59500.25,476988.17,406252.82,353,33,46,0,432,10.6338
14100,16739,169965.48,146604.66,114,4,17,2,137,9.34486
14101,48779.5,170806.17,170882.35,40,194,47,1,282,16.5026
14102,13127.13,217299.74,155991.44,64,2,7,1,74,4.74385
14103,5038,54628.34,49841.59,43,0,1,0,44,8.82797
14104,1974,157784.24,58369.56,15,0,1,0,16,2.74116
14106,4052,46356,31193.05,20,0,2,0,22,7.05285
14107,1553.25,22873,22887.03,12,0,0,0,12,5.24314
14110,667,16494.77,16504.13,5,0,0,0,5,3.02954
14111,2373.38,31870.18,31884.92,21,0,0,0,21,6.58618
14116,1456,15814.01,15817.56,6,0,2,0,8,5.05767
14117,39650,376856.33,294831.5,130,350,102,2,584,19.8079
14118,235024,869906.49,735739.64,225,3064,628,14,3931,53.4292
14119,48294,375757.54,277095.51,85,28,13,1,127,4.58326
14120,16044,424009.24,266197.85,99,1,9,0,109,4.0947
14121,3250,78998.21,79031.54,21,0,1,0,22,2.7837
14122,1888,70305.1,29958.98,16,0,0,0,16,5.34064
14123,23535,150296.19,150375.71,180,2,2,0,184,12.236
14124,10437,150855.23,103193.62,33,4,2,0,39,3.7793
14125,11203.75,68628.03,62472.9,70,6,2,0,78,12.4854
14126,9267,289582.13,160990.72,50,5,7,0,62,3.85115
14127,4406,125785.04,70224.37,31,0,0,0,31,4.41442
14130,1842,54556.09,28856.94,12,0,0,0,12,4.15844
14131,727,27759.88,11853.99,4,0,0,0,4,3.37439
14132,2157,42184.45,34381.22,16,0,0,0,16,4.6537
14134,1220,26676.1,26686.2,9,0,0,0,9,3.37253
14135,3289.38,35620.63,27413.92,12,0,3,0,15,5.47167
14136,18,664.425,664.895,0,0,0,0,0,0
14137,73482,313606.41,310800.04,120,67,138,3,328,10.5534
14138,2391,35340.7,29011.04,10,0,0,0,10,3.44696
14140,2235.63,37962.92,37980.97,17,0,0,0,17,4.47593
14141,2995,323890.42,58654.99,11,2,0,0,13,2.21635
14143,22945.5,313581.62,283383.13,132,8,67,0,207,7.3046
14145,3269,43294.64,43304.98,33,0,0,0,33,7.62037
14146,1079,21449.05,21451.14,5,0,1,0,6,2.79705
14147,1913.75,65584.55,47325.43,16,0,0,0,16,3.38085
14149,5870,49961.58,49977.27,52,0,0,0,52,10.4047
14150,1924,15264.12,15266.37,8,2,1,0,11,7.20538
14159,1624,50759.01,26612.01,11,0,1,0,12,4.50924
14160,528,5484.89,5486.36,2,0,1,0,3,5.46811
14161,5553,382752.67,116945.47,32,0,2,0,34,2.90734
14162,5604.88,117853.68,93901.58,43,0,1,0,44,4.68576
14163,4328,81644.6,60335.74,32,0,0,0,32,5.30366
14165,5070,726565.64,66337.35,30,0,2,1,33,4.97457
14166,17317,103042.27,92763.54,133,23,4,0,160,17.2482
14167,109600,731586.36,503601.49,170,499,71,0,740,14.6942
14168,1226.38,23387.28,17282.3,9,0,0,0,9,5.20764
14169,296,442.424,442.701,1,0,1,0,2,45.1772
14171,2199.88,68979.92,30247.31,12,0,0,0,12,3.96729
14172,3263,32584.33,31753.23,39,0,1,0,40,12.5971
14173,4843,196889.06,74354.92,31,0,2,0,33,4.43817
14174,45070.88,789047.04,508158.57,183,6,27,4,220,4.32936
14175,3148.25,34175.16,34192.87,22,0,0,0,22,6.43409
14177,8901,143262.57,100360.19,83,0,3,0,86,8.56913
14179,1770,70022.77,49591.12,16,0,0,0,16,3.22638
14180,1378,27085.34,22204.66,8,0,1,0,9,4.0532
14181,35100.25,186233.45,186312.1,290,54,21,1,366,19.6445
14182,2580,31026.89,27459.34,14,0,0,0,14,5.09845
14183,468.25,8598.01,8598.09,4,0,0,0,4,4.6522
14184,1434,20260.11,20272.13,8,0,1,0,9,4.43959
14185,1992.5,111207.23,45820.44,12,0,0,0,12,2.61892
14191,36644,286662.48,225436.55,101,267,275,0,643,28.5224
14193,3424,124952.86,54764.48,21,0,0,0,21,3.8346
14194,7658,243627.95,168900.03,53,0,1,0,54,3.19716
14195,1912,38065.32,25573.08,6,0,0,0,6,2.34622
14196,1291,16088.13,16098.71,5,0,5,0,10,6.21168
14197,8714,63788.85,59246.81,61,0,1,0,62,10.4647
14198,2899,83743.96,69725.1,19,0,1,0,20,2.86841
14200,21534.75,155889.12,155983.47,181,4,8,0,193,12.3731
14202,10842,88139.24,76991.38,8,0,28,0,36,4.67585
14203,4085,151273.28,38421.99,7,0,0,0,7,1.82187
14204,2025,29193.05,29215.38,12,0,1,0,13,4.44971
14205,2053.88,20816.78,20826.65,14,0,1,0,15,7.20231
14206,2078.25,32897.28,32896.65,12,0,0,0,12,3.64779
14207,8997.88,113717.4,102921.77,71,0,2,0,73,7.09277
14209,6443,118700.72,77313.69,38,0,3,0,41,5.30307
14211,2463,86494.34,49323.99,21,0,0,0,21,4.25756
14214,2686,77309.52,35406.73,12,3,1,0,16,4.51891
14215,14711.88,92716.36,92759.55,109,0,5,0,114,12.2898
14216,2169,19417.83,19418.67,18,0,0,0,18,9.26943
14218,13318,174486.94,145623.71,160,50,3,0,213,14.6267
14220,31142,150795.52,143442.12,105,514,44,2,665,46.3602
14221,45184,228847.48,220686.35,172,80,24,0,276,12.5064
14223,454.875,21463.39,9292.46,5,0,0,0,5,5.38071
14224,303,417.461,417.759,2,0,1,0,3,71.8118
14225,37010,305488.03,204729.29,178,306,31,1,516,25.204
14226,2933.63,56674.16,46622.63,27,0,0,0,27,5.79118
14227,2779.63,85640.69,44182.61,13,0,1,0,14,3.16867
14228,62062,293184.41,287860.95,207,216,78,0,501,17.4042
14229,11381,83109.32,83153.63,72,1,9,1,83,9.98152
14230,1247,54202.82,28546.9,10,0,0,0,10,3.50301
14231,5950,228347.22,85524.24,24,0,0,0,24,2.80622
14232,1298,74333.84,13160.48,5,0,0,0,5,3.79925
14236,7676,77750.18,77791,32,0,1,0,33,4.24214
14237,7703,66195.34,65862.93,64,0,0,0,64,9.71715
14238,1705,69136.23,28037.91,9,3,0,0,12,4.27992
14239,192,588.793,589.242,2,0,0,0,2,33.9419
14240,6349,127678.15,87465.71,52,0,1,0,53,6.05952
14241,5153.5,138040.66,88781.11,34,1,2,0,37,4.16755
14242,5098.75,28186.99,28201.4,45,0,0,0,45,15.9567
14243,17689,232053.35,176771.63,48,82,8,1,139,7.86325
14244,3879,93172.38,60424.9,29,0,0,0,29,4.79935
14245,2130,37509.87,24139.81,14,0,2,0,16,6.62806
14246,8629,72771.73,72807.97,74,0,0,0,74,10.1637
14248,1929,18555.43,18558.81,10,0,1,0,11,5.9271
14249,14386.75,116403.96,107078.27,131,11,3,0,145,13.5415
14250,2768.75,77087.03,52829.6,14,0,0,0,14,2.65003
14251,7038.63,113131.33,96030.43,54,0,1,0,55,5.72735
14252,1958,59378.19,25934.76,13,0,0,0,13,5.01258
14254,20845,125395.72,125445.38,169,28,11,0,208,16.5809
14256,3531,40034.21,40061.06,32,0,0,0,32,7.98781
14257,29886.88,183406.9,183467.09,167,19,112,1,299,16.2972
14258,98882,485498.01,473381.46,276,335,62,1,674,14.238
14260,3057,148742.97,81558.79,21,0,0,0,21,2.57483
14261,6749,290617.75,166669.3,40,0,2,0,42,2.51996
14266,12998.88,78091.81,78118.97,96,7,2,0,105,13.441
14269,1649,68700.99,43060.18,8,0,0,0,8,1.85786
14270,3163,65401.25,56673.57,19,0,1,0,20,3.52898
14271,64055.63,300550.44,280129.11,107,258,55,2,422,15.0645
14272,247.5,2817.94,2819.57,2,0,0,0,2,7.09329
14273,788,73775.97,26952.37,5,0,1,0,6,2.22615
14274,20649.75,130918.09,125237.2,132,30,5,0,167,13.3347
14275,2021.25,12462.55,12470.06,22,0,0,0,22,17.6423
14276,2792,38027.41,34424.03,24,0,0,0,24,6.97187
14277,13689.63,90131.3,88236.34,128,12,1,0,141,15.9798
14278,13958,120743.84,114459.26,101,0,4,0,105,9.17357
14280,3238,260129.2,76709.46,21,0,1,0,22,2.86796
14281,8702,182294.16,138168.42,46,0,4,0,50,3.61877
14282,1630,32949.03,32961.83,8,0,1,0,9,2.73043
14283,2587.5,90009.73,25850.85,20,0,0,0,20,7.73669
14284,3007.63,31646.77,28579.25,4,0,0,0,4,1.39962
14285,870,18225.69,18234.5,5,0,0,0,5,2.74205
14286,6250.25,255650.6,175980.72,42,0,0,0,42,2.38663
14287,20911.25,137894.44,137946.99,184,0,6,0,190,13.7734
14288,5283,73433.83,59522.24,32,0,1,0,33,5.54415
14289,6660,104511.85,95064.3,54,0,1,0,55,5.78556
14290,8067.13,72852.64,65581.65,70,0,0,0,70,10.6737
14291,2589.5,27121.46,27126.38,19,0,1,0,20,7.3729
14293,3377,196449.28,85954.97,19,0,2,0,21,2.44314
14294,8448.75,67002.33,67024.1,66,0,4,0,70,10.444
14297,10528,75939.42,73624.51,101,0,0,0,101,13.7183
14298,1460,33702.71,20507.17,8,0,2,0,10,4.87634
14299,9215,341629.08,134064.81,62,2,1,0,65,4.8484
14300,1812,87443.85,14076.47,3,0,0,0,3,2.13122
14301,39158.75,238299.18,218850.18,299,5,19,0,323,14.759
14302,1805,146236.92,26945.75,9,0,0,0,9,3.34004
14303,21946.88,310757.86,160853.93,48,0,6,0,54,3.35708
14304,15273,296706.69,188006.81,73,106,4,0,183,9.73369
14305,13142,368542.65,199931.83,65,0,2,0,67,3.35114
14306,4738,44063.01,44088.21,29,0,1,0,30,6.80454
14307,1306,11849.87,11852.52,10,0,0,0,10,8.43703
14308,1536,19669.12,19679.2,9,0,0,0,9,4.57336
14309,2916,36986.78,24062.6,23,0,3,0,26,10.8051
14310,6739,70157.64,57375.94,60,0,0,0,60,10.4573
14311,4861,47888.75,41762.43,29,4,0,0,33,7.90184
14312,20222,181828.88,156643.91,157,152,9,1,319,20.3647
14316,4532,120814.76,94379.6,25,0,1,0,26,2.75483
14318,8902,75592.29,75643.98,12,0,2,1,15,1.98297
14319,34073,184693.21,156709.86,83,0,27,0,110,7.01934
14320,807,11001.41,11003.9,5,0,0,0,5,4.54385
14322,3799,98333.23,62335.92,21,0,0,0,21,3.36884
14325,25995,139606.87,136987.73,245,64,9,0,318,23.2138
14326,24392,341231.42,252247.62,52,0,17,0,69,2.73541
14327,129055,568572.59,467127.08,95,1135,212,1,1443,30.891
14328,8655,60391.69,59911.6,45,16,1,0,62,10.3486
14329,1115.25,40072.5,27336.3,10,0,0,0,10,3.65814
14332,6258.25,132650.71,75325.33,49,0,2,0,51,6.77063
14333,145338,953291.56,683356.59,371,474,114,3,962,14.0776
14334,3366,83183.3,64634.07,26,0,0,0,26,4.02265
14335,5160,289820.62,95828.23,13,0,1,0,14,1.46095
14336,4215.5,57139.28,48701.95,22,0,2,0,24,4.92793
14337,4952,89175.51,57144.69,23,0,0,0,23,4.02487
14338,36452,332491.41,326666.27,355,274,17,2,648,19.8368
14339,2571.13,16191.02,16197.04,25,0,0,0,25,15.4349
14341,152871,756142.53,731891.8,412,241,97,3,753,10.2884
14342,30248.38,415246.99,275983.12,92,47,19,2,160,5.79746
14343,1152,74880.28,48552.39,2,0,1,0,3,0.617889
14344,784,39082.08,17837.62,4,0,1,0,5,2.80306
14345,2039,25948.63,25952.19,8,0,0,0,8,3.08259
14346,4190,180603.35,57630.57,29,0,1,0,30,5.20557
14347,10490,225980.91,174314.28,66,0,3,1,70,4.01574
14348,855,19148.7,19156.43,5,0,2,0,7,3.65412
14349,21482,165584.13,152568.9,203,4,4,0,211,13.8298
14352,7276,184698.45,126380.71,44,0,0,0,44,3.48154
14353,4665.13,62633.52,48229.38,34,0,0,0,34,7.04964
14354,9427,79485.07,79537.84,62,16,3,1,82,10.3096
14355,5958,83999.59,68704.86,48,0,0,0,48,6.98641
14357,4659.13,192155.74,98967.5,25,0,2,0,27,2.72817
14358,1023,58360.1,22447.76,6,0,0,0,6,2.67287
14360,2716,57112.88,35697.1,20,0,0,0,20,5.6027
14362,773,228551.37,22408.37,6,0,1,0,7,3.12383
14364,2293.13,32051.21,32065.35,9,0,0,0,9,2.80677
14365,9971,58804.94,52450.1,81,64,9,0,154,29.3612
14366,166603.25,891546.89,715909.31,294,762,222,10,1288,17.9911
14367,2715.75,102616.23,52564.3,21,0,0,0,21,3.99511
14368,2320,97894.65,67261.11,16,0,3,0,19,2.82481
14369,3882.13,40469.22,40485.65,20,0,4,0,24,5.92803
14370,24877,278106.26,220793.09,160,23,15,1,199,9.01296
14371,58672,2159772.91,961980.83,271,15,33,1,320,3.32647
14374,729,23922.18,13282.53,5,0,0,0,5,3.76434
14375,1004,18231.51,18230.83,10,0,0,0,10,5.48521
14377,4583,61632.18,54005.65,29,0,2,0,31,5.74014
14378,3518,51381.7,41680.9,21,0,1,0,22,5.2782
14379,2384.75,45629.04,44661.77,15,0,0,0,15,3.35858
14380,1588.38,41302.29,27145.6,11,0,1,0,12,4.42061
14381,271.625,1006.86,1006.95,3,0,0,0,3,29.793
14383,38727,267791.55,166856.64,152,217,46,0,415,24.8717
14384,24626,162159.22,125826.06,125,46,117,0,288,22.8887
14385,1445,13560.57,13569.29,9,0,0,0,9,6.63262
14389,1820,110451.22,69602.58,8,0,8,0,16,2.29877
14390,696,12068.93,12072.07,6,0,0,0,6,4.97015
14391,3523.75,51091.72,46272.92,25,0,3,0,28,6.05106
14393,3101,47586.06,35220.29,22,0,1,0,23,6.53033
14394,2690,41781.92,24544.44,16,0,0,1,17,6.92621
14396,15183,104651.93,104690.66,131,5,0,0,136,12.9907
14397,3613,61674.91,52885.79,29,0,0,0,29,5.48352
14398,6560,345882.16,136967.42,33,0,0,0,33,2.40933
14399,1562,65693.97,42952.74,10,0,0,0,10,2.32814
14400,1728,28079.18,28096.36,14,0,0,0,14,4.98285
14401,1220,13178.31,13187.43,9,0,0,0,9,6.82468
14402,931,12127.98,12127.81,8,0,0,0,8,6.59641
14403,26409,335782.45,188948.89,47,9,10,0,66,3.49301
14404,551,13837.91,5437.61,5,0,0,0,5,9.19521
14405,2237,57902.48,46006.88,14,0,0,0,14,3.04302
14406,11549.13,120096.27,120163.41,84,0,1,0,85,7.0737
14407,21738.5,190555.7,153363.53,149,61,2,0,212,13.8234
14408,14771,169956.53,107855.63,134,10,1,1,146,13.5366
14409,29399,199219.67,178551.31,168,244,14,1,427,23.9147
14410,12452.5,286434.48,139349.65,96,0,5,0,101,7.24796
14411,5572,70993.5,56744.02,17,0,1,0,18,3.17214
14412,899,13523.07,13526.34,8,0,0,0,8,5.91439
14419,1621,87320.45,31366.25,8,0,0,0,8,2.55051
14421,5729,150840.49,83834.99,47,0,0,0,47,5.60625
14424,2231,50926.66,38902.59,15,0,0,0,15,3.85578
14425,1095,58684.59,31986.67,8,0,0,0,8,2.50104
14426,1412,44236.74,37812.3,11,0,1,0,12,3.17357
14427,689,8523.95,8523.44,5,0,0,0,5,5.86617
14430,1246,15969.48,15980.42,7,0,1,0,8,5.00613
14431,70719.38,1410894.14,807359.68,460,93,44,0,597,7.39447
14435,788,23455.36,15752.6,7,0,0,0,7,4.44371
14436,9093,73704.27,73746.34,73,0,0,0,73,9.8988
14437,118916,591110.05,491121.37,110,421,103,7,641,13.0518
14438,2672.25,19322.36,19329.89,24,0,0,0,24,12.416
14439,325,15455.66,10223.37,4,0,0,0,4,3.9126
14445,1314,32127.03,25285.98,7,0,1,0,8,3.16381
14446,318,3592.14,3592.98,2,0,0,0,2,5.56642
14449,3033,49975.24,46992.11,16,0,1,0,17,3.61763
14452,5174,55770.76,56148.26,33,0,1,0,34,6.0554
14453,4663,152390.29,61697.17,36,0,0,0,36,5.83495
14454,24796.88,150047.57,144653.31,65,0,31,0,96,6.63656
14455,2189,24802.55,24806.35,17,0,0,0,17,6.85308
14456,51162,432579.5,394186.98,293,16,32,0,341,8.65072
14457,129,678.822,678.831,2,0,0,0,2,29.4624
14458,2257.13,86735.34,47958.59,15,0,1,0,16,3.33621
14460,15155,310312.97,231692.3,99,1,5,0,105,4.53187
14461,3242,135146.8,34462.62,21,0,1,0,22,6.38373
14465,12336,116168.17,116231.36,41,0,16,0,57,4.90401
14466,2645.25,124666.78,42295.95,21,0,1,0,22,5.20144
14467,3812,80052.12,50858.56,32,0,0,0,32,6.29196
14468,4370,83049.86,46240.88,34,0,2,0,36,7.78532
14469,145,2890.11,2890.2,1,0,0,0,1,3.45996
14473,1120,44841.34,6642.81,1,0,1,0,2,3.01078
14474,815,14368.71,14374.27,5,0,0,0,5,3.47844
14475,13612.13,153393.56,143192.42,101,8,3,0,112,7.82164
14476,938.125,7974.71,7975.69,7,0,0,0,7,8.77667
14478,10411,88525.47,85794.63,22,22,15,0,59,6.87689
14480,3388,34694.66,34718.43,28,0,1,0,29,8.35291
14482,1466,24966.86,20341.8,11,0,0,0,11,5.40759
14483,1245,24458.29,18272.94,9,0,0,0,9,4.92532
14484,3571,118216.83,87345.94,23,0,0,0,23,2.63321
14486,3988,67135.21,52265.47,29,0,2,0,31,5.93126
14487,5239,113030.82,52272.13,49,0,0,0,49,9.37402
14488,64862,306566.08,306747.96,409,209,70,0,688,22.4288
14491,2225,27426.89,27435.55,14,0,0,0,14,5.10287
14492,3821,130525.49,84430.17,20,0,2,0,22,2.6057
14494,6750,127531.66,42929.16,5,0,4,0,9,2.09648
14495,5409,49507.23,49535.52,37,1,0,0,38,7.67126
14496,161,2222.03,2222.15,1,0,0,0,1,4.50015
14497,2316,28456.31,28459.37,22,0,0,0,22,7.73032
14498,1185,21272.96,18414.62,8,0,0,0,8,4.34437
14499,6611,51827.56,51855.89,45,0,1,0,46,8.87074
14500,3075,133422.39,67011.76,19,0,1,0,20,2.98455
14501,850,85727.14,23302.69,7,0,0,0,7,3.00395
14502,732,16449.34,16449.34,5,0,1,0,6,3.64756
14504,13099,362084.34,285637.35,81,1,0,0,82,2.87077
14505,1904,56818.14,37395.31,12,0,0,0,12,3.20896
14506,2003,25496.98,18519.96,12,0,1,0,13,7.01945
14509,409,20044.45,10116.95,3,0,0,0,3,2.96532
14510,119,2105.58,2105.67,1,0,0,0,1,4.74909
14511,620,27535.31,10242.88,3,0,0,0,3,2.92887
14512,39,41.4592,41.4589,0,0,0,0,0,0
14513,4683,122376.23,64014.06,21,28,2,0,51,7.967
14514,52596,342137.32,308846.88,252,179,50,0,481,15.5741
14515,23545.38,191709.89,191844.17,255,132,9,3,399,20.7981
14516,21098,216715.82,125023.48,115,1,4,0,120,9.5982
14519,312,4091.04,4092.07,3,0,0,0,3,7.33125
14520,6825,210303.95,131234.15,50,0,4,0,54,4.11478
14522,3660,154245.42,84017.49,26,0,2,0,28,3.33264
14524,439,29335.64,13902.79,4,0,0,0,4,2.87712
14527,2139.38,105688.4,54013.98,17,0,1,0,18,3.33247
14528,4418,257033.79,117788.49,28,2,0,0,30,2.54694
14529,2200.13,45037.03,29116.95,17,0,1,0,18,6.18197
14530,11162,75606.21,73343.28,69,13,9,0,91,12.4074
14533,896,16629.02,16637.13,6,0,0,0,6,3.60639
14534,5620.25,136844.43,89721.07,36,7,1,0,44,4.90409
14535,3030,46307.72,28135.2,25,1,1,0,27,9.59652
14536,34149,345930.05,297145.35,233,285,10,0,528,17.7691
14538,7681,54974.75,54992.3,65,9,0,0,74,13.4564
14540,5340.25,160003.47,74145.03,11,0,2,0,13,1.75332
14541,2193,79854.83,38029.24,11,0,0,0,11,2.89251
14542,5906,50733.7,50759.82,40,4,1,0,45,8.86528
14543,38700.5,303792.75,272052.25,112,29,25,0,166,6.10177
14546,772,10448.71,10450.58,6,0,0,0,6,5.74131
14547,1811.25,34608.43,34629.68,14,0,0,0,14,4.04278
14550,454,45632.58,11658.97,6,0,0,0,6,5.14625
14552,4493,43628.97,43657.53,27,2,0,0,29,6.64261
14554,7450.13,50038.6,50053.11,8,0,7,0,15,2.99682
14555,4993.88,279149.46,102196.25,25,5,6,0,36,3.52263
14556,15843,80703.11,80732.12,63,13,29,0,105,13.006
14557,20912,128072.78,128161.66,59,235,20,0,314,24.5003
14558,5012,27502.29,27518.2,15,7,6,0,28,10.1751
14559,1174,33194.8,22993.71,7,0,0,0,7,3.04431
14562,26409,139054.72,139148.89,170,162,5,0,337,24.2187
14563,5802,264657.67,119739.96,34,0,3,0,37,3.09003
14565,2612,103364.9,29671.79,14,2,1,0,17,5.72935
14566,39397.63,219837.74,219946.43,187,0,117,0,304,13.8215
14569,2885,31694.22,31715,22,0,0,0,22,6.93678
14570,19020.25,588918.81,367002.18,141,4,5,0,150,4.08717
14571,2134,52884.8,33446.95,10,0,3,0,13,3.88675
14572,4821.25,83573.32,71734.46,35,0,2,0,37,5.15791
14574,16949,722713.17,170933.27,78,0,8,0,86,5.0312
14575,5079,208902.54,99958.22,22,0,3,0,25,2.50104
14576,4619,306633.68,105325.99,32,0,1,0,33,3.13313
14578,15916,677272.63,246502.42,73,0,36,1,110,4.46243
14579,12307,284782.77,223468.37,75,0,7,0,82,3.66942
14582,15054,258033.97,169801.5,37,9,1,0,47,2.76794
14586,1719,28533.85,25909.74,13,0,0,0,13,5.01742
14587,4105,19348.8,14246.49,22,68,1,0,91,63.8754
14588,3455.38,94871.44,73065.23,24,0,0,0,24,3.28474
14589,4675,42094.43,42102.16,46,0,1,0,47,11.1633
14590,248,3866.1,3867.61,2,0,0,0,2,5.17115
14591,8456,174027.94,113698.92,78,0,3,0,81,7.12408
14592,13656.88,139364.96,123002.27,98,0,2,0,100,8.12993
14593,9519.88,523963.93,236421.6,71,0,1,0,72,3.04541
14595,1490,31397.06,20325.87,13,0,0,0,13,6.39579
14598,1207,28379.37,27542.22,8,0,0,0,8,2.90463
14601,2995,60056.25,50726.17,8,0,2,0,10,1.97137
14602,3020,106780.88,39253.43,22,0,0,0,22,5.60461
14603,1528,15161.53,15165.17,10,0,1,0,11,7.25346
14604,1353,71566.32,31088.55,9,0,0,0,9,2.89496
14605,6531,58717.53,57025.07,50,0,2,1,53,9.29416
14606,1128,68715.05,28128.34,6,0,0,0,6,2.13308
14607,704,24258.29,8937.23,4,0,1,0,5,5.59457
14609,11444,246654.64,98436.63,65,0,6,0,71,7.21276
14610,21381.5,209058.18,195858.93,161,3,5,0,169,8.62866
14613,304,26452.2,10866.12,2,0,0,0,2,1.84058
14614,8755,115127.54,105771.24,30,0,4,0,34,3.21448
14619,2204,96463.32,45653.21,10,0,1,0,11,2.40947
14620,4833,188466.37,75064.55,32,0,0,0,32,4.263
14621,6851,192221.11,114709.84,36,1,1,0,38,3.31271
14622,1317,50340.05,30881.67,5,0,0,0,5,1.61908
14623,30237.75,181221.33,181283.85,263,0,2,0,265,14.618
14625,3890,230600.88,59684.26,14,4,2,0,20,3.35097
14626,5549,178402.43,94357.97,45,0,1,0,46,4.87505
14627,2851.63,49357.99,42766.95,14,0,1,0,15,3.50738
14630,17483,133425.54,129647.14,70,0,11,0,81,6.24773
14635,1517,21698.53,21699.75,11,0,1,0,12,5.53002
14637,2996.5,41761.68,33844.3,20,0,0,0,20,5.90942
14639,2858,55963.09,30932.48,6,0,0,0,6,1.93971
14640,2931,105714.16,40632.84,15,0,2,0,17,4.18381
14643,10047,207629.06,154123.02,63,0,4,0,67,4.34718
